TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed,Class
19-02-2019 11:27:44,1550555864135,-0.22445679,4.9958800000000005,9.148514,0.033111572,-0.03656006,-0.2568512,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864173,-0.26994324,5.410080000000001,8.444611,0.049087524,-0.032287598,-0.22062683,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864197,-0.37289429999999996,5.474716,8.030426,0.0032806396000000003,-0.032287598,-0.20144653,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864235,-0.28909302,5.1299589999999995,8.865997,-0.035064697,-0.022705077999999997,-0.15563965,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864255,-0.56204224,6.317474400000001,7.2929993,0.035247803,-0.01737976,-0.13114929,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864293,-0.581192,5.6063995,8.008865,-0.046783447,-0.005661010699999999,-0.076812744,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864326,-0.38008118,6.652664,7.4797516,0.016067505,-0.012054443,-0.05657959,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864363,-0.37289429999999996,5.9487762,8.042389,-0.02760315,-0.007797241,-0.060836792,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864376,-0.22685242,6.868149000000001,8.123795,-0.0052337646,-0.022705077999999997,-0.06616211,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864415,-0.3537445,6.224106,7.4438477,0.027786255,-0.019515991,-0.12049866,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864435,-0.23641968,6.997436500000001,6.6681213,0.02671814,-0.057861328,-0.17695618,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864473,-0.32261658,6.24086,7.053589,-0.0009765625,-0.051467896,-0.25578308,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864499,-0.32980347,6.769989,6.361664,0.043762207000000004,-0.084487915,-0.31010437,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864534,-0.47824097,5.805114700000001,7.656921400000001,-0.032928467,-0.09194946,-0.40385437,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864557,-0.3944397,6.513808999999999,6.598694,0.03843689,-0.11857605,-0.41876220000000003,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864600,-0.61231995,5.7093506,8.724731,-0.0627594,-0.11112976,-0.44433594,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864621,-0.9929962,6.9136353,6.665725699999999,0.08424377400000001,-0.11325073,-0.44219970000000003,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864656,-0.6434326,6.37973,8.226746,-0.020141601999999998,-0.14201355,-0.4091797,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864677,-0.87327576,6.372543299999999,7.360046400000001,0.09916687,-0.11752319,-0.3857422,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864719,-0.854126,6.968704,7.721572999999999,0.07252502400000001,-0.13775635,-0.3164978,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864739,-0.57640076,6.054123000000001,7.886764500000001,0.11193848,-0.12922668,-0.28240967,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864777,-0.93792725,7.107558999999999,6.237167400000001,0.13111877,-0.12071228,-0.21104431,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864811,-0.8756714,6.911239599999999,8.782196,0.011810303000000001,-0.11752319,-0.14924622,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864842,-0.68414307,7.1746063,6.136612,0.1407013,-0.11538696,-0.040603638,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864864,-1.2707214,6.8466034,6.371231,-0.021209717000000003,-0.08555603,0.05847168,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864896,-1.20607,6.0062256,9.318497,-0.058502197,-0.05999756,0.22465515,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864922,-1.2108611999999999,8.141861,4.9730225,0.07252502400000001,-0.056793212999999995,0.2821808,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864959,-0.46148682,6.87294,5.6960754,-0.057434082000000004,-0.04827881,0.41853333,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:44,1550555864988,-1.3377533000000001,6.31987,9.447784,0.00541687,0.004989624000000001,0.49417114,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865029,-0.6218872,6.9303894,8.794174,0.029922485,-0.018447876000000002,0.53570557,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865042,-0.11911011,6.087631,7.276244999999999,0.09170532,0.027359009,0.62306213,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865082,-0.9618683000000001,6.0253906,11.516373,-0.1096344,0.10832214,0.73172,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865114,-0.23402405,7.5193634000000005,3.7232513,0.11088562,0.05718994,0.7082825,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865138,0.383667,6.9998320000000005,6.8428955,-0.15863037,0.16584778,0.938385,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865160,-0.6889343000000001,6.501831,9.823669,-0.073410034,0.14134216,0.7871094,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865198,-0.8421630999999999,4.6271667,11.080627,-0.085128784,0.22230529999999998,0.94477844,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865224,0.5752106,10.062012,0.04096985,0.22486877,0.09234619,1.0225372,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865260,-0.15980529999999998,7.0213776,4.922744799999999,-0.21936035,0.25958252,0.7881775,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865284,1.6789398000000002,6.5305634,9.981689,-0.1096344,0.25213623,0.6901703,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865321,0.972641,9.549652,5.1813199999999995,0.28344727,0.23721313,0.333313,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865342,2.3684692000000003,4.394928,11.518768,-0.07661438,0.15199279999999998,0.21400452,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865381,2.897583,9.877655,3.8932343,0.50183105,0.14454651,-0.1822815,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865403,0.86491394,5.3095245,12.17717,-0.13093567,0.20739746,-0.2419281,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865443,2.351715,9.236008,4.1183014,0.33885193,0.08488464,-0.35379028,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865463,1.7579498,6.604782000000001,9.897903,-0.17887878,0.12322998,-0.4688263,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865502,0.46028137,7.833008,3.129486,0.19610596,0.13388062,-0.7117157,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865527,-0.018554688,9.6262665,7.1708984,-0.51123047,0.06037903,-0.82569885,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865562,-0.62667847,10.607895,4.642624,0.039505005,0.004989624000000001,-0.9609833000000001,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865583,-0.58358765,9.473038,-2.4394226000000003,-0.33760070000000003,-0.17930603,-0.8661804,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865623,2.739563,6.7173157,6.0240784000000005,-0.3961792,-0.18782043,-1.0249023000000002,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865652,1.5041656,7.4140167,0.10560608,-0.15437317,-0.09301758,-1.0600586,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865686,-0.34416199999999997,2.774063,7.9849243,-0.567688,-0.19314575,-1.1569976999999998,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865708,0.809845,5.347824,8.806137,0.009674071999999999,-0.18888855,-0.9940033000000001,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865748,1.2719268999999997,4.955185,14.904175,-0.2587738,-0.1963501,-0.9801636,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865773,-3.2387542999999996,3.5138702000000004,12.981628,0.32818604,-0.1771698,-1.0185089,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865804,0.56562805,5.927231,13.594543,0.20568848,-0.39874268,-0.9641876,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865826,2.3588867000000002,6.4850769999999995,9.419052,0.517807,-0.30712890000000004,-0.87789917,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865868,-2.644989,4.359024,7.702408,0.13111877,-0.30073547,-0.85765076,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865889,-0.48780823,7.265579,10.778961,0.56681824,-0.41471863,-0.6904144,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865926,-0.9906005999999999,4.1315764999999995,9.012039,0.07572937,-0.39555359999999995,-0.47628784,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865952,-1.656189,4.813919,11.427795,0.44750977,-0.4232483,-0.34526062,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:45,1550555865986,0.457901,5.3837433,8.219559,0.1875763,-0.43496704,0.05633545,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866010,0.87927246,3.1595306,11.197952,0.43365479999999995,-0.28475952,0.13943481,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866050,-2.1230621,1.8858185,15.172317499999998,-0.13839722,-0.11752319,0.49949646,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866072,-1.4526825,4.1674805,8.952194,1.042984,-0.24108887,0.49417114,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866107,0.63746643,5.450775,10.060699000000001,0.28451538,-0.19207764,0.6070861999999999,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866135,-2.9777832,5.967926,10.434204,0.15348816,-0.19207764,0.6081543,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866169,-0.09996033,5.9487762,3.3234253,0.29090879999999997,-0.23255920000000002,0.54530334,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866190,-1.6107025,8.060455000000001,5.5260773,-0.054229735999999994,-0.15905762,0.4409027,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866232,2.2272034,5.989471400000001,8.904297,-0.07661438,-0.2549286,0.29815674,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866255,-0.5285187,7.042922999999999,4.520523000000001,0.22486877,-0.12496948,0.24809265,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866288,0.53689575,7.4954224,11.497223,-0.08619689999999999,-0.16226196,0.29496765,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866311,0.48423767,7.0525055,9.162872,0.18118286,-0.086624146,0.20228577,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866352,0.15861511,6.061294599999999,6.687271000000001,0.044830322,-0.1260376,0.25660706,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866375,-0.19332886,6.695755,3.8333892999999994,-0.06701660000000001,-0.08023071,0.319458,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866410,1.5496521,5.283188,12.258575,-0.39831543,-0.13029480000000002,0.24595642,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866432,0.99180603,5.663864,6.806976299999999,0.043762207000000004,0.015640259,0.23851013,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866469,0.19213867,5.386139,6.725586,-0.10536194,-0.007797241,0.23744202,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866490,0.16101074,5.259247,10.520386,0.04057312,-0.058929443,0.17459106,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866529,2.0979156000000003,6.166641,8.669678,0.048034667999999996,-0.1260376,-0.0043792725,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866560,1.5640106000000003,4.327896,8.255478,-0.049972534000000006,-0.032287598,-0.065093994,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866590,0.45550537,4.1555176,6.883590700000001,-0.09259033,-0.11752319,-0.18653870000000003,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866611,0.0796051,6.367751999999999,8.406311,0.09277344,-0.16651917,-0.22702026,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866652,1.1953125,5.0222169999999995,11.549896,-0.29072570000000003,-0.22190857,-0.20144653,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866673,2.284668,4.275223,7.276244999999999,-0.013763428000000001,-0.14201355,-0.114105225,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866716,0.25439453,5.204178,21.631882,-0.42707825,-0.086624146,-0.026748657000000002,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866736,-0.33937073,3.2074127,16.355057000000002,0.11193848,-0.08023071,0.06486511,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866772,-0.21487427,4.373382599999999,15.402160999999998,0.15135193,-0.088760376,0.25448608,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866796,-0.23881531,7.6271057,0.7472534000000001,0.31221008,-0.17503357,0.25660706,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866832,-0.042495727999999997,5.362198,-1.7427063000000003,0.022460938,-0.11218262,0.17138672,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866854,0.6063385,6.056503299999999,7.6018524,-0.25663757,-0.06211853,0.22465515,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866893,-0.3944397,5.481903,2.0520935000000002,0.011810303000000001,-0.09301758,0.16073608,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866919,0.56085205,3.7556762999999997,15.462021,-0.36636353,-0.15054321,0.204422,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866953,0.07243347,4.6175995,6.3808136,0.1843872,-0.1026001,0.17565918,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:46,1550555866975,0.6973114,4.8163147,12.486023,-0.10217285,-0.12922668,0.25128174,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867020,0.5057831,9.772308,-0.63897705,0.5071564000000001,-0.016311646000000003,0.27578735,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867037,0.6901245,-0.4700775,26.195220000000003,-0.42282104,-0.0045928955,0.27046204,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867073,2.5240936,9.168975999999999,2.2939147999999996,1.2240753,-0.21018982,0.31626892,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867098,1.1234893999999997,5.125168,22.797852,0.11833191,0.15625,0.3897705,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867133,-0.7583618000000001,2.8386993,17.092468,0.37187195,-0.08769226,0.29922485,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867160,2.0835571,8.879272,3.6969147000000007,0.79797363,-0.025909424,0.4366455,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867194,-0.42077637,3.9903107,6.4430695,0.07785034,0.015640259,0.17671204,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867218,1.6573944,6.916030999999999,5.401581,0.58491516,-0.013122558999999999,0.2832489,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867254,0.8457488999999999,5.0246124000000005,7.96817,0.023529052999999998,0.06037903,0.5112152,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867279,1.5400696000000003,5.66626,-2.1784515,0.10021973,0.04333496,0.39295959999999996,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867315,0.4339447,3.6263885,0.07688904,-0.38659668,0.13494873,0.35887146,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867337,1.5352783,5.9152527,8.415894,-0.37275696,0.102996826,0.32373047,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867375,2.5647888,2.4029540000000003,8.73671,-0.24810791,0.07849121,0.38763428,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867398,-0.5740050999999999,8.599152,9.129364,0.23658752,0.1477356,0.2832489,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867435,1.9590607,5.5513306,12.335189999999999,-0.22361755,0.032684326,0.31733704,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867459,1.9997558999999998,8.445922999999999,12.995987,0.004348755,0.112579346,0.24702454,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867496,-0.34655762,8.730835,5.775085400000001,0.16734314,0.10939026,0.06486511,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867522,3.5248718,8.292694000000001,0.67063904,-0.694458,0.058258057,0.22679138,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867558,1.0420837,5.5417633,-0.3875885,-0.42388916,0.16903687,0.17671204,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867581,0.27114868,6.3246613,11.418213,-0.8009795999999999,0.13388062,0.16712952,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867618,-0.49020386,4.153122,11.454132000000001,-0.36636353,0.21591187,0.3705902,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867640,0.43156433,2.7596893,-3.0020599999999997,-0.035064697,-0.07171631,0.29389954,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867679,1.1713715,-0.063064575,9.294556,-0.53041077,0.19354248,0.31733704,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867703,2.4786072,11.845688,-1.9222717,0.12472534,0.12750244,0.26620483,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867738,-0.42556763,2.300003,16.244919,-0.9266815,0.25852966,0.22146606,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867764,8.432983,4.7085724,2.6482544,-0.29286194,-0.15586853,0.286438,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867799,9.886261,7.1793976,-6.2964782999999995,0.24829102,-0.037628174,0.9788665999999999,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867821,-4.0025024,7.107558999999999,4.728821,-0.75624084,0.6313629,-0.44433594,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867859,-7.186798,7.579223599999999,-1.6684875,0.044830322,0.19354248,-0.53700256,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867882,2.3038177,3.7509002999999996,10.915436,-0.6326752,-0.37957764,0.38230896,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867920,0.9750366,3.1140442000000004,7.616225999999999,0.12579346,0.19033813,0.2555542,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867943,1.5664062,13.83049,-1.8025665000000002,0.16627502,0.12110901,0.25767517,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:47,1550555867980,2.8664549999999998,9.652603,0.1151886,-0.3333435,0.22444153,0.5058899,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868003,2.2511444,-4.135605,27.248671999999996,-1.4965973,0.43641663,0.6603545999999999,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868041,0.35255432,1.5913239,13.958466,0.9929199000000001,0.25532532,0.5048218,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868066,0.9750366,18.460876000000003,-7.589355499999999,0.84591675,0.15519714,0.29389954,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868101,0.45071409999999995,8.17778,16.580109,-0.7455901999999999,0.43322754,0.5410309,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868123,1.046875,8.101166000000001,-1.2111969,-0.024414062,0.08807373,0.49736023,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868164,7.2358856,-8.174622,21.878479000000002,-0.78393555,0.08062744,0.0062713623,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868184,4.26947,24.257233,-16.962646,1.2304688,0.66970825,-0.37721252,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868221,-0.2579651,19.945282000000002,-19.699219,0.3409729,0.30752563,-0.22595215,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868244,3.9342803999999996,0.54026794,19.228104000000002,-2.3711853,0.07209778,-0.05444336,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868283,1.8513183999999998,15.537552,-17.338547,2.0017242,0.22123718,-0.07788086,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868304,-0.42556763,6.08284,16.323929,-1.1503906000000002,-0.01737976,-0.25790405,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868343,-1.4861908000000001,7.1267242,1.5493164,0.5817260999999999,0.067840576,-0.3665619,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868365,5.5575410000000005,8.951096000000001,8.463776,-0.17355347,-0.012054443,-0.21316528,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868404,-2.2188263,-1.4900208000000001,22.486603,-0.86383057,0.43109129999999996,0.028640747,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868427,0.8816681000000001,14.706757000000001,-7.785675,0.54763794,0.05079651,-0.01184082,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868467,0.8744812,5.524994,16.292816000000002,-1.4742278999999998,0.13388062,-0.1354065,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868487,0.78590393,9.760345,-2.3221130000000003,-0.08938599,0.16796875,-0.02355957,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868526,1.9925842,6.81308,11.911423,-0.9139099,0.09020996,-0.02142334,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868549,0.21607971,2.7118073,12.780517999999999,-0.24598694,0.17543029999999998,-0.078948975,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868584,1.5209198,1.5697784,8.751068,-0.19165039,0.100860596,0.10748291,10.62099394,76.14430236,0.0,0
19-02-2019 11:27:48,1550555868609,-0.040100098,4.141144000000001,7.776642,0.08744812,0.09020996,0.0009460449,10.62099394,76.14430236,0.0,0
